observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-24T16:02:51.197522+00:00,2026-08-24T19:02:51.291000+00:00,EURUSD,1.16679,1.16683,4.0
2026-08-24T16:02:52.201000+00:00,2026-08-24T19:02:52.283000+00:00,EURUSD,1.16681,1.16684,3.0
2026-08-24T16:02:53.204324+00:00,2026-08-24T19:02:53.307000+00:00,EURUSD,1.16677,1.16681,4.0
2026-08-24T16:02:54.207381+00:00,2026-08-24T19:02:54.267000+00:00,EURUSD,1.16675,1.16677,2.0
2026-08-24T16:02:55.210680+00:00,2026-08-24T19:02:55.323000+00:00,EURUSD,1.16671,1.16671,0.0
2026-08-24T16:02:56.214022+00:00,2026-08-24T19:02:56.097000+00:00,EURUSD,1.16669,1.1667,1.0
2026-08-24T16:02:57.218101+00:00,2026-08-24T19:02:56.800000+00:00,EURUSD,1.16669,1.16669,0.0
2026-08-24T16:02:58.221771+00:00,2026-08-24T19:02:58.400000+00:00,EURUSD,1.1667399999999999,1.16675,1.0
2026-08-24T16:02:59.224647+00:00,2026-08-24T19:02:58.464000+00:00,EURUSD,1.1667399999999999,1.16676,2.0
2026-08-24T16:03:00.230410+00:00,2026-08-24T19:03:00.160000+00:00,EURUSD,1.1667399999999999,1.16675,1.0
2026-08-24T16:03:01.235118+00:00,2026-08-24T19:03:01.280000+00:00,EURUSD,1.16668,1.16669,1.0
2026-08-24T16:03:02.238390+00:00,2026-08-24T19:03:02.304000+00:00,EURUSD,1.16665,1.16666,1.0
2026-08-24T16:03:03.241589+00:00,2026-08-24T19:03:03.424000+00:00,EURUSD,1.16668,1.1667,2.0
2026-08-24T16:03:04.244984+00:00,2026-08-24T19:03:04.032000+00:00,EURUSD,1.16667,1.16669,2.0
2026-08-24T16:03:05.248464+00:00,2026-08-24T19:03:05.440000+00:00,EURUSD,1.16667,1.16668,1.0
2026-08-24T16:03:06.252681+00:00,2026-08-24T19:03:06.400000+00:00,EURUSD,1.16667,1.16668,1.0
2026-08-24T16:03:07.255447+00:00,2026-08-24T19:03:07.360000+00:00,EURUSD,1.16671,1.16672,1.0
2026-08-24T16:03:08.259644+00:00,2026-08-24T19:03:08.353000+00:00,EURUSD,1.16668,1.1667,2.0
2026-08-24T16:03:09.264256+00:00,2026-08-24T19:03:09.217000+00:00,EURUSD,1.16669,1.16671,2.0
2026-08-24T16:03:10.280055+00:00,2026-08-24T19:03:10.240000+00:00,EURUSD,1.16675,1.16676,1.0
2026-08-24T16:03:11.284621+00:00,2026-08-24T19:03:11.168000+00:00,EURUSD,1.1667399999999999,1.1667399999999999,0.0
2026-08-24T16:03:12.287970+00:00,2026-08-24T19:03:12.128000+00:00,EURUSD,1.1667399999999999,1.16675,1.0
2026-08-24T16:03:13.290641+00:00,2026-08-24T19:03:12.928000+00:00,EURUSD,1.16678,1.16679,1.0
2026-08-24T16:03:14.293778+00:00,2026-08-24T19:03:14.368000+00:00,EURUSD,1.16677,1.16679,2.0
2026-08-24T16:03:15.297026+00:00,2026-08-24T19:03:15.295000+00:00,EURUSD,1.16675,1.16677,2.0
2026-08-24T16:03:16.300269+00:00,2026-08-24T19:03:16.225000+00:00,EURUSD,1.1667399999999999,1.16675,1.0
2026-08-24T16:03:17.303820+00:00,2026-08-24T19:03:17.312000+00:00,EURUSD,1.16675,1.16677,2.0
2026-08-24T16:03:18.308717+00:00,2026-08-24T19:03:17.568000+00:00,EURUSD,1.16676,1.16678,2.0
