observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-24T07:14:13.046099+00:00,2026-08-24T10:14:11.142000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:14:14.050854+00:00,2026-08-24T10:14:11.142000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:14:15.056620+00:00,2026-08-24T10:14:14.938000+00:00,EURUSD,1.16737,1.16737,0.0
2026-08-24T07:14:16.059827+00:00,2026-08-24T10:14:14.938000+00:00,EURUSD,1.16737,1.16737,0.0
2026-08-24T07:14:17.063136+00:00,2026-08-24T10:14:17.509000+00:00,EURUSD,1.1673499999999999,1.16736,1.0
2026-08-24T07:14:18.069210+00:00,2026-08-24T10:14:18.113000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:14:19.073966+00:00,2026-08-24T10:14:19.557000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:14:20.078346+00:00,2026-08-24T10:14:20.032000+00:00,EURUSD,1.1673499999999999,1.16736,1.0
2026-08-24T07:14:21.081883+00:00,2026-08-24T10:14:21.592000+00:00,EURUSD,1.1673499999999999,1.16736,1.0
2026-08-24T07:14:22.086551+00:00,2026-08-24T10:14:22.646000+00:00,EURUSD,1.16736,1.16736,0.0
2026-08-24T07:14:23.095573+00:00,2026-08-24T10:14:23.532000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:14:24.099204+00:00,2026-08-24T10:14:24.641000+00:00,EURUSD,1.1673499999999999,1.16736,1.0
2026-08-24T07:14:25.103311+00:00,2026-08-24T10:14:25.485000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:14:26.108343+00:00,2026-08-24T10:14:26.489000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:27.112913+00:00,2026-08-24T10:14:27.436000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:28.117629+00:00,2026-08-24T10:14:27.436000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:29.121727+00:00,2026-08-24T10:14:29.325000+00:00,EURUSD,1.16732,1.16732,0.0
2026-08-24T07:14:30.125699+00:00,2026-08-24T10:14:30.317000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:31.129066+00:00,2026-08-24T10:14:30.317000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:32.133656+00:00,2026-08-24T10:14:30.317000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:33.136689+00:00,2026-08-24T10:14:33.532000+00:00,EURUSD,1.16731,1.16731,0.0
2026-08-24T07:14:34.143933+00:00,2026-08-24T10:14:34.696000+00:00,EURUSD,1.16731,1.16731,0.0
2026-08-24T07:14:35.148900+00:00,2026-08-24T10:14:34.959000+00:00,EURUSD,1.16731,1.16731,0.0
2026-08-24T07:14:36.151417+00:00,2026-08-24T10:14:36.484000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:37.155912+00:00,2026-08-24T10:14:36.484000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:38.162782+00:00,2026-08-24T10:14:36.484000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:39.168991+00:00,2026-08-24T10:14:39.596000+00:00,EURUSD,1.1673,1.1673,0.0
2026-08-24T07:14:40.173287+00:00,2026-08-24T10:14:40.184000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:41.176033+00:00,2026-08-24T10:14:40.184000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:42.180849+00:00,2026-08-24T10:14:40.184000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:43.184619+00:00,2026-08-24T10:14:40.184000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:44.188127+00:00,2026-08-24T10:14:40.184000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:45.190951+00:00,2026-08-24T10:14:45.514000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:46.202383+00:00,2026-08-24T10:14:45.514000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:14:47.207599+00:00,2026-08-24T10:14:47.738000+00:00,EURUSD,1.16732,1.16732,0.0
2026-08-24T07:14:48.211210+00:00,2026-08-24T10:14:48.203000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:14:49.214744+00:00,2026-08-24T10:14:48.203000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:14:50.221947+00:00,2026-08-24T10:14:50.797000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:51.230402+00:00,2026-08-24T10:14:51.612000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:14:52.235396+00:00,2026-08-24T10:14:51.978000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:53.242486+00:00,2026-08-24T10:14:51.978000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:54.248588+00:00,2026-08-24T10:14:51.978000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:55.251053+00:00,2026-08-24T10:14:55.708000+00:00,EURUSD,1.16732,1.16733,1.0
2026-08-24T07:14:56.255936+00:00,2026-08-24T10:14:56.580000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:14:57.262738+00:00,2026-08-24T10:14:57.531000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:14:58.265840+00:00,2026-08-24T10:14:57.531000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:14:59.270049+00:00,2026-08-24T10:14:59.815000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:15:00.276555+00:00,2026-08-24T10:15:00.702000+00:00,EURUSD,1.16733,1.16733,0.0
2026-08-24T07:15:01.281633+00:00,2026-08-24T10:15:00.994000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:02.284759+00:00,2026-08-24T10:15:02.566000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:03.292256+00:00,2026-08-24T10:15:03.402000+00:00,EURUSD,1.1673,1.1673,0.0
2026-08-24T07:15:04.294779+00:00,2026-08-24T10:15:03.402000+00:00,EURUSD,1.1673,1.1673,0.0
2026-08-24T07:15:05.297820+00:00,2026-08-24T10:15:03.402000+00:00,EURUSD,1.1673,1.1673,0.0
2026-08-24T07:15:06.301398+00:00,2026-08-24T10:15:03.402000+00:00,EURUSD,1.1673,1.1673,0.0
2026-08-24T07:15:07.305049+00:00,2026-08-24T10:15:07.611000+00:00,EURUSD,1.16727,1.16727,0.0
2026-08-24T07:15:08.318068+00:00,2026-08-24T10:15:08.488000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:09.321335+00:00,2026-08-24T10:15:09.713000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:10.326008+00:00,2026-08-24T10:15:10.886000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:11.328720+00:00,2026-08-24T10:15:11.086000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:15:12.332231+00:00,2026-08-24T10:15:11.086000+00:00,EURUSD,1.16729,1.16729,0.0
