observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-31T12:53:29.149942+00:00,2026-08-31T15:53:27.651000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:30.153944+00:00,2026-08-31T15:53:27.651000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:31.157225+00:00,2026-08-31T15:53:27.651000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:32.159579+00:00,2026-08-31T15:53:31.939000+00:00,USDCAD,1.38842,1.38845,3.0
2026-08-31T12:53:33.164831+00:00,2026-08-31T15:53:32.995000+00:00,USDCAD,1.38842,1.38845,3.0
2026-08-31T12:53:34.167261+00:00,2026-08-31T15:53:32.995000+00:00,USDCAD,1.38842,1.38845,3.0
2026-08-31T12:53:35.170677+00:00,2026-08-31T15:53:34.692000+00:00,USDCAD,1.38843,1.38846,3.0
2026-08-31T12:53:36.173835+00:00,2026-08-31T15:53:35.683000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:37.176878+00:00,2026-08-31T15:53:36.899000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:38.180373+00:00,2026-08-31T15:53:37.572000+00:00,USDCAD,1.38843,1.38846,3.0
2026-08-31T12:53:39.184552+00:00,2026-08-31T15:53:39.107000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:40.187806+00:00,2026-08-31T15:53:39.107000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:41.190389+00:00,2026-08-31T15:53:40.931000+00:00,USDCAD,1.38843,1.38846,3.0
2026-08-31T12:53:42.193262+00:00,2026-08-31T15:53:41.826000+00:00,USDCAD,1.38843,1.38846,3.0
2026-08-31T12:53:43.197287+00:00,2026-08-31T15:53:43.203000+00:00,USDCAD,1.38843,1.3884699999999999,4.0
2026-08-31T12:53:44.200149+00:00,2026-08-31T15:53:43.203000+00:00,USDCAD,1.38843,1.3884699999999999,4.0
2026-08-31T12:53:45.203740+00:00,2026-08-31T15:53:45.091000+00:00,USDCAD,1.38846,1.38849,3.0
2026-08-31T12:53:46.207060+00:00,2026-08-31T15:53:45.091000+00:00,USDCAD,1.38846,1.38849,3.0
2026-08-31T12:53:47.212565+00:00,2026-08-31T15:53:47.011000+00:00,USDCAD,1.3885,1.3885399999999999,4.0
2026-08-31T12:53:48.216372+00:00,2026-08-31T15:53:47.011000+00:00,USDCAD,1.3885,1.3885399999999999,4.0
2026-08-31T12:53:49.220646+00:00,2026-08-31T15:53:47.011000+00:00,USDCAD,1.3885,1.3885399999999999,4.0
2026-08-31T12:53:50.226561+00:00,2026-08-31T15:53:47.011000+00:00,USDCAD,1.3885,1.3885399999999999,4.0
2026-08-31T12:53:51.233785+00:00,2026-08-31T15:53:51.043000+00:00,USDCAD,1.38852,1.38856,4.0
2026-08-31T12:53:52.236862+00:00,2026-08-31T15:53:52.067000+00:00,USDCAD,1.38852,1.38856,4.0
2026-08-31T12:53:53.240616+00:00,2026-08-31T15:53:52.067000+00:00,USDCAD,1.38852,1.38856,4.0
2026-08-31T12:53:54.244239+00:00,2026-08-31T15:53:52.067000+00:00,USDCAD,1.38852,1.38856,4.0
2026-08-31T12:53:55.248280+00:00,2026-08-31T15:53:55.235000+00:00,USDCAD,1.38853,1.38855,2.0
2026-08-31T12:53:56.252531+00:00,2026-08-31T15:53:55.235000+00:00,USDCAD,1.38853,1.38855,2.0
2026-08-31T12:53:57.254920+00:00,2026-08-31T15:53:56.835000+00:00,USDCAD,1.38853,1.38856,3.0
2026-08-31T12:53:58.259013+00:00,2026-08-31T15:53:56.835000+00:00,USDCAD,1.38853,1.38856,3.0
2026-08-31T12:53:59.263821+00:00,2026-08-31T15:53:59.075000+00:00,USDCAD,1.3885100000000001,1.38855,4.0
2026-08-31T12:54:00.266618+00:00,2026-08-31T15:54:00.355000+00:00,USDCAD,1.38852,1.38856,4.0
2026-08-31T12:54:01.269893+00:00,2026-08-31T15:54:00.355000+00:00,USDCAD,1.38852,1.38856,4.0
2026-08-31T12:54:02.274655+00:00,2026-08-31T15:54:02.371000+00:00,USDCAD,1.38849,1.3885100000000001,2.0
2026-08-31T12:54:03.277371+00:00,2026-08-31T15:54:02.435000+00:00,USDCAD,1.38849,1.38852,3.0
2026-08-31T12:54:04.284708+00:00,2026-08-31T15:54:03.523000+00:00,USDCAD,1.3885,1.3885399999999999,4.0
2026-08-31T12:54:05.290849+00:00,2026-08-31T15:54:04.867000+00:00,USDCAD,1.3885100000000001,1.38855,4.0
2026-08-31T12:54:06.295504+00:00,2026-08-31T15:54:06.371000+00:00,USDCAD,1.3885100000000001,1.38855,4.0
2026-08-31T12:54:07.300112+00:00,2026-08-31T15:54:06.596000+00:00,USDCAD,1.3885100000000001,1.3885399999999999,3.0
2026-08-31T12:54:08.303904+00:00,2026-08-31T15:54:06.596000+00:00,USDCAD,1.3885100000000001,1.3885399999999999,3.0
2026-08-31T12:54:09.307566+00:00,2026-08-31T15:54:08.611000+00:00,USDCAD,1.3885100000000001,1.38855,4.0
2026-08-31T12:54:10.310255+00:00,2026-08-31T15:54:09.699000+00:00,USDCAD,1.3885100000000001,1.3885399999999999,3.0
2026-08-31T12:54:11.313528+00:00,2026-08-31T15:54:09.699000+00:00,USDCAD,1.3885100000000001,1.3885399999999999,3.0
2026-08-31T12:54:12.317581+00:00,2026-08-31T15:54:11.811000+00:00,USDCAD,1.3885100000000001,1.38855,4.0
2026-08-31T12:54:13.321411+00:00,2026-08-31T15:54:11.811000+00:00,USDCAD,1.3885100000000001,1.38855,4.0
