observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-31T12:35:17.203783+00:00,2026-08-31T15:35:15.314000+00:00,USDJPY,159.816,159.819,3.0
2026-08-31T12:35:18.207752+00:00,2026-08-31T15:35:17.970000+00:00,USDJPY,159.816,159.819,3.0
2026-08-31T12:35:19.212016+00:00,2026-08-31T15:35:18.865000+00:00,USDJPY,159.816,159.818,2.0
2026-08-31T12:35:20.215927+00:00,2026-08-31T15:35:20.114000+00:00,USDJPY,159.814,159.816,2.0
2026-08-31T12:35:21.218643+00:00,2026-08-31T15:35:20.755000+00:00,USDJPY,159.813,159.816,3.0
2026-08-31T12:35:22.223980+00:00,2026-08-31T15:35:20.755000+00:00,USDJPY,159.813,159.816,3.0
2026-08-31T12:35:23.228938+00:00,2026-08-31T15:35:23.249000+00:00,USDJPY,159.815,159.818,3.0
2026-08-31T12:35:24.232461+00:00,2026-08-31T15:35:24.274000+00:00,USDJPY,159.814,159.817,3.0
2026-08-31T12:35:25.238301+00:00,2026-08-31T15:35:25.266000+00:00,USDJPY,159.813,159.816,3.0
2026-08-31T12:35:26.242146+00:00,2026-08-31T15:35:26.193000+00:00,USDJPY,159.813,159.815,2.0
2026-08-31T12:35:27.246990+00:00,2026-08-31T15:35:26.833000+00:00,USDJPY,159.813,159.815,2.0
2026-08-31T12:35:28.252114+00:00,2026-08-31T15:35:28.338000+00:00,USDJPY,159.814,159.817,3.0
2026-08-31T12:35:29.255361+00:00,2026-08-31T15:35:28.945000+00:00,USDJPY,159.814,159.817,3.0
2026-08-31T12:35:30.258268+00:00,2026-08-31T15:35:29.329000+00:00,USDJPY,159.813,159.817,4.0
2026-08-31T12:35:31.261646+00:00,2026-08-31T15:35:30.929000+00:00,USDJPY,159.813,159.815,2.0
2026-08-31T12:35:32.264566+00:00,2026-08-31T15:35:30.929000+00:00,USDJPY,159.813,159.815,2.0
2026-08-31T12:35:33.267900+00:00,2026-08-31T15:35:32.818000+00:00,USDJPY,159.815,159.818,3.0
2026-08-31T12:35:34.272317+00:00,2026-08-31T15:35:34.289000+00:00,USDJPY,159.815,159.818,3.0
2026-08-31T12:35:35.275871+00:00,2026-08-31T15:35:34.514000+00:00,USDJPY,159.815,159.817,2.0
